timestamp, name, index, utilization.gpu [%], memory.total [MiB], memory.used [MiB], power.draw [W]
2022/11/17 18:41:42.512, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.68 W
2022/11/17 18:41:42.513, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.33 W
2022/11/17 18:41:43.515, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:41:43.515, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.38 W
2022/11/17 18:41:44.517, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.62 W
2022/11/17 18:41:44.518, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.28 W
2022/11/17 18:41:45.520, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.86 W
2022/11/17 18:41:45.521, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.28 W
2022/11/17 18:41:46.523, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.66 W
2022/11/17 18:41:46.524, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.59 W
2022/11/17 18:41:47.526, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.45 W
2022/11/17 18:41:47.527, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.43 W
2022/11/17 18:41:48.529, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.77 W
2022/11/17 18:41:48.529, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.21 W
2022/11/17 18:41:49.531, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.81 W
2022/11/17 18:41:49.532, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.56 W
2022/11/17 18:41:50.534, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.45 W
2022/11/17 18:41:50.535, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.63 W
2022/11/17 18:41:51.537, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:41:51.538, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.31 W
2022/11/17 18:41:52.540, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.83 W
2022/11/17 18:41:52.541, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.43 W
2022/11/17 18:41:53.543, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.61 W
2022/11/17 18:41:53.544, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.54 W
2022/11/17 18:41:54.546, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.67 W
2022/11/17 18:41:54.546, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.41 W
2022/11/17 18:41:55.548, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.66 W
2022/11/17 18:41:55.549, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.48 W
2022/11/17 18:41:56.551, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:41:56.552, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.41 W
2022/11/17 18:41:57.554, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.85 W
2022/11/17 18:41:57.555, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.34 W
2022/11/17 18:41:58.557, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.67 W
2022/11/17 18:41:58.558, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.60 W
2022/11/17 18:41:59.560, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.48 W
2022/11/17 18:41:59.561, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.50 W
2022/11/17 18:42:00.563, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.84 W
2022/11/17 18:42:00.564, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.25 W
2022/11/17 18:42:01.570, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.81 W
2022/11/17 18:42:01.570, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.55 W
2022/11/17 18:42:02.572, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.42 W
2022/11/17 18:42:02.573, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.65 W
2022/11/17 18:42:03.576, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.63 W
2022/11/17 18:42:03.576, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.65 W
2022/11/17 18:42:04.578, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.84 W
2022/11/17 18:42:04.579, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.33 W
2022/11/17 18:42:05.581, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.62 W
2022/11/17 18:42:05.582, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.48 W
2022/11/17 18:42:06.584, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.62 W
2022/11/17 18:42:06.585, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.64 W
2022/11/17 18:42:07.587, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.65 W
2022/11/17 18:42:07.588, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.67 W
2022/11/17 18:42:08.590, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.66 W
2022/11/17 18:42:08.591, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.37 W
2022/11/17 18:42:09.593, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.66 W
2022/11/17 18:42:09.594, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.42 W
2022/11/17 18:42:10.596, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.83 W
2022/11/17 18:42:10.596, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.56 W
2022/11/17 18:42:11.598, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.65 W
2022/11/17 18:42:11.599, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.42 W
2022/11/17 18:42:12.601, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.66 W
2022/11/17 18:42:12.602, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.52 W
2022/11/17 18:42:13.604, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.59 W
2022/11/17 18:42:13.605, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.44 W
2022/11/17 18:42:14.607, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.76 W
2022/11/17 18:42:14.608, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.38 W
2022/11/17 18:42:15.610, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.61 W
2022/11/17 18:42:15.611, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.69 W
2022/11/17 18:42:16.613, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.44 W
2022/11/17 18:42:16.614, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.55 W
2022/11/17 18:42:17.616, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.80 W
2022/11/17 18:42:17.616, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.31 W
2022/11/17 18:42:18.619, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.76 W
2022/11/17 18:42:18.619, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.61 W
2022/11/17 18:42:19.621, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.42 W
2022/11/17 18:42:19.622, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.65 W
2022/11/17 18:42:20.624, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.67 W
2022/11/17 18:42:20.625, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.34 W
2022/11/17 18:42:21.627, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.89 W
2022/11/17 18:42:21.628, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.47 W
2022/11/17 18:42:22.630, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.62 W
2022/11/17 18:42:22.631, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.65 W
2022/11/17 18:42:23.633, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.66 W
2022/11/17 18:42:23.634, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.47 W
2022/11/17 18:42:24.636, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.69 W
2022/11/17 18:42:24.637, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.50 W
2022/11/17 18:42:25.639, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:42:25.640, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.42 W
2022/11/17 18:42:26.642, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.76 W
2022/11/17 18:42:26.643, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.36 W
2022/11/17 18:42:27.645, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.59 W
2022/11/17 18:42:27.646, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.67 W
2022/11/17 18:42:28.648, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.45 W
2022/11/17 18:42:28.649, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.54 W
2022/11/17 18:42:29.651, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.83 W
2022/11/17 18:42:29.652, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.23 W
2022/11/17 18:42:30.654, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.79 W
2022/11/17 18:42:30.654, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.51 W
2022/11/17 18:42:31.656, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.43 W
2022/11/17 18:42:31.657, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.66 W
2022/11/17 18:42:32.659, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.68 W
2022/11/17 18:42:32.660, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.28 W
2022/11/17 18:42:33.662, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.88 W
2022/11/17 18:42:33.663, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.42 W
2022/11/17 18:42:34.665, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.56 W
2022/11/17 18:42:34.666, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.62 W
2022/11/17 18:42:35.668, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:42:35.669, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.46 W
2022/11/17 18:42:36.671, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.66 W
2022/11/17 18:42:36.672, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.53 W
2022/11/17 18:42:37.674, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:42:37.675, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.49 W
2022/11/17 18:42:38.677, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.74 W
2022/11/17 18:42:38.678, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.42 W
2022/11/17 18:42:39.680, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.59 W
2022/11/17 18:42:39.681, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.66 W
2022/11/17 18:42:40.683, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.46 W
2022/11/17 18:42:40.684, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.54 W
2022/11/17 18:42:41.686, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.81 W
2022/11/17 18:42:41.687, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.32 W
2022/11/17 18:42:42.689, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.77 W
2022/11/17 18:42:42.690, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.49 W
2022/11/17 18:42:43.692, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.43 W
2022/11/17 18:42:43.693, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.59 W
2022/11/17 18:42:44.695, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.73 W
2022/11/17 18:42:44.696, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.48 W
2022/11/17 18:42:45.698, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.94 W
2022/11/17 18:42:45.699, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.30 W
2022/11/17 18:42:46.701, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.56 W
2022/11/17 18:42:46.702, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.58 W
2022/11/17 18:42:47.704, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:42:47.705, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.65 W
2022/11/17 18:42:48.707, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.69 W
2022/11/17 18:42:48.708, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.30 W
2022/11/17 18:42:49.710, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.78 W
2022/11/17 18:42:49.711, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.30 W
2022/11/17 18:42:50.713, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:42:50.714, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.48 W
2022/11/17 18:42:51.716, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:42:51.717, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.62 W
2022/11/17 18:42:52.719, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.72 W
2022/11/17 18:42:52.720, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.38 W
2022/11/17 18:42:53.722, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.66 W
2022/11/17 18:42:53.723, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.44 W
2022/11/17 18:42:54.725, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.66 W
2022/11/17 18:42:54.726, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.48 W
2022/11/17 18:42:55.728, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.75 W
2022/11/17 18:42:55.729, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.39 W
2022/11/17 18:42:56.731, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.62 W
2022/11/17 18:42:56.732, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.56 W
2022/11/17 18:42:57.734, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.52 W
2022/11/17 18:42:57.735, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.42 W
2022/11/17 18:42:58.737, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.95 W
2022/11/17 18:42:58.738, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.17 W
2022/11/17 18:42:59.740, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.76 W
2022/11/17 18:42:59.741, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.51 W
2022/11/17 18:43:00.743, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.42 W
2022/11/17 18:43:00.744, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.56 W
2022/11/17 18:43:01.746, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.70 W
2022/11/17 18:43:01.747, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.26 W
2022/11/17 18:43:02.750, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.88 W
2022/11/17 18:43:02.750, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.42 W
2022/11/17 18:43:03.753, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.53 W
2022/11/17 18:43:03.754, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.55 W
2022/11/17 18:43:04.756, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.60 W
2022/11/17 18:43:04.757, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.39 W
2022/11/17 18:43:05.759, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.73 W
2022/11/17 18:43:05.760, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.49 W
2022/11/17 18:43:06.762, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:43:06.763, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.40 W
2022/11/17 18:43:07.765, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.71 W
2022/11/17 18:43:07.766, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.31 W
2022/11/17 18:43:08.768, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.63 W
2022/11/17 18:43:08.769, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.47 W
2022/11/17 18:43:09.771, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.49 W
2022/11/17 18:43:09.772, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.32 W
2022/11/17 18:43:10.773, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.92 W
2022/11/17 18:43:10.773, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.14 W
2022/11/17 18:43:11.774, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.75 W
2022/11/17 18:43:11.775, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.48 W
2022/11/17 18:43:12.776, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.42 W
2022/11/17 18:43:12.776, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.52 W
2022/11/17 18:43:13.777, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.72 W
2022/11/17 18:43:13.778, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.19 W
2022/11/17 18:43:14.779, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.89 W
2022/11/17 18:43:14.779, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.38 W
2022/11/17 18:43:15.780, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.52 W
2022/11/17 18:43:15.781, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.57 W
2022/11/17 18:43:16.782, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.62 W
2022/11/17 18:43:16.782, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.31 W
2022/11/17 18:43:17.783, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.75 W
2022/11/17 18:43:17.784, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.34 W
2022/11/17 18:43:18.785, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.69 W
2022/11/17 18:43:18.785, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.36 W
2022/11/17 18:43:19.786, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.74 W
2022/11/17 18:43:19.787, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.45 W
2022/11/17 18:43:20.788, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.64 W
2022/11/17 18:43:20.788, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.23 W
2022/11/17 18:43:21.789, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.54 W
2022/11/17 18:43:21.790, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.32 W
2022/11/17 18:43:22.791, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.91 W
2022/11/17 18:43:22.792, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.40 W
2022/11/17 18:43:23.792, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.74 W
2022/11/17 18:43:23.793, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.26 W
2022/11/17 18:43:24.794, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.43 W
2022/11/17 18:43:24.795, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.44 W
2022/11/17 18:43:25.795, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.75 W
2022/11/17 18:43:25.796, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.32 W
2022/11/17 18:43:26.797, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.88 W
2022/11/17 18:43:26.798, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.15 W
2022/11/17 18:43:27.799, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.51 W
2022/11/17 18:43:27.800, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.54 W
2022/11/17 18:43:28.800, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.62 W
2022/11/17 18:43:28.801, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.50 W
2022/11/17 18:43:29.802, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.74 W
2022/11/17 18:43:29.803, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.20 W
2022/11/17 18:43:30.804, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.93 W
2022/11/17 18:43:30.805, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.47 W
2022/11/17 18:43:31.805, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.57 W
2022/11/17 18:43:31.806, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.61 W
2022/11/17 18:43:32.807, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.63 W
2022/11/17 18:43:32.808, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.30 W
2022/11/17 18:43:33.808, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.76 W
2022/11/17 18:43:33.809, NVIDIA GeForce RTX 3090, 1, 0 %, 24268 MiB, 0 MiB, 26.30 W
2022/11/17 18:43:34.810, NVIDIA GeForce RTX 3090, 0, 0 %, 24265 MiB, 0 MiB, 25.70 W
